ИНН,Компания,Регион,Категория МСП,Год,"Выручка, млн руб.","Чистая прибыль, млн руб.","EBIT, млн руб.","Рентабельность по чистой прибыли, %","Рентабельность EBIT, %","Рост чистой прибыли 2021–2025, %",Ранг по чистой прибыли в году,Прибыльная компания,Статус сбора
7203342411,"ООО ""ИНТЕРСТРОЙ""",ТЮМЕНСКАЯ,Малое предприятие,2025,1113.966,26.509,47.954,2.3796956100994104,4.304799248810108,2340.9760589318603,1250,True,success_bfo
7203342411,"ООО ""ИНТЕРСТРОЙ""",ТЮМЕНСКАЯ,Малое предприятие,2021,154.732,1.086,1.704,0.7018586976191091,1.1012589509603703,2340.9760589318603,5866,True,success_bfo
7203342411,"ООО ""ИНТЕРСТРОЙ""",ТЮМЕНСКАЯ,Малое предприятие,2024,879.072,32.785,44.581,3.729501110261731,5.0713707182119325,2340.9760589318603,1267,True,success_bfo
7704744665,"ООО ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2022,65.588,0.777,0.939,1.1846679270598282,1.4316643288406417,109.85089751013317,6263,True,success_bfo
7704744665,"ООО ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2021,174.661,-27.632,8.079,-15.820360584217427,4.625531744350485,109.85089751013317,9662,False,success_bfo
7704744665,"ООО ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2024,144.923,2.055,2.993,1.417994383224195,2.0652346418442895,109.85089751013317,4655,True,success_bfo
7704744665,"ООО ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2025,98.355,2.722,5.174,2.767525799400132,5.260535814142647,109.85089751013317,3722,True,success_bfo
7704744665,"ООО ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2023,179.409,3.113,4.159,1.735141492344308,2.318166870112425,109.85089751013317,4322,True,success_bfo
7724299885,"ООО  ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2025,366.174,2.776,,0.7581095326265656,,146.8681411446902,3699,True,success_bfo
7724299885,"ООО  ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2024,359.673,21.169,28.973,5.885623886141023,8.055372518926914,146.8681411446902,1717,True,success_bfo
7724299885,"ООО  ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2021,477.718,-5.923,-3.485,-1.2398528001875584,-0.7295098782126694,146.8681411446902,9184,False,success_bfo
7724299885,"ООО  ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2022,673.72,1.631,4.625,0.2420887015377308,0.6864869678798313,146.8681411446902,5322,True,success_bfo
7724299885,"ООО  ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2023,364.802,26.827,33.876,7.353852226687353,9.286133299707787,146.8681411446902,1325,True,success_bfo
5024204330,"ООО ""ИНТЕРСТРОЙ""",ЧЕЧЕНСКАЯ,Малое предприятие,2022,147.388,1.569,12.614,1.0645371400656771,8.558362960349553,-95.67099567099568,5379,True,success_bfo
5024204330,"ООО ""ИНТЕРСТРОЙ""",ЧЕЧЕНСКАЯ,Малое предприятие,2021,98.715,2.31,,2.3400698981917643,,-95.67099567099568,4763,True,success_bfo
5024204330,"ООО ""ИНТЕРСТРОЙ""",ЧЕЧЕНСКАЯ,Малое предприятие,2024,2358.738,0.791,7.712,0.0335348817884818,0.32695449854964814,-95.67099567099568,5582,True,success_bfo
5024204330,"ООО ""ИНТЕРСТРОЙ""",ЧЕЧЕНСКАЯ,Малое предприятие,2023,403.863,2.742,5.047,0.6789431069446817,1.2496812037745473,-95.67099567099568,4499,True,success_bfo
5024204330,"ООО ""ИНТЕРСТРОЙ""",ЧЕЧЕНСКАЯ,Малое предприятие,2025,2646.047,0.1,-5.694,0.0037792223645309398,-0.21518892143639173,-95.67099567099568,5732,True,success_bfo
1647017571,"ООО ""ИНТЕРСТРОЙ""",ТАТАРСТАН,Малое предприятие,2021,150.25,0.331,0.331,0.22029950083194677,0.22029950083194677,,7116,True,success_bfo
7722282100,"ООО ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2021,177.646,3.148,,1.772063542100582,,1677.3189326556544,4209,True,success_bfo
7722282100,"ООО ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2022,213.675,6.537,,3.0593190593190593,,1677.3189326556544,3134,True,success_bfo
7722282100,"ООО ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2024,386.362,13.066,,3.3818025582225997,,1677.3189326556544,2283,True,success_bfo
7722282100,"ООО ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2023,195.08,2.173,,1.1139019889276194,,1677.3189326556544,4781,True,success_bfo
7722282100,"ООО ""ИНТЕРСТРОЙ""",МОСКВА,Малое предприятие,2025,395.473,55.95,,14.147615640005764,,1677.3189326556544,655,True,success_bfo
7202254071,"ООО ""ИНТЕРСТРОЙ""",ТЮМЕНСКАЯ,Малое предприятие,2025,,-9.313,,,,-59.85238585650532,7640,False,success_bfo
7202254071,"ООО ""ИНТЕРСТРОЙ""",ТЮМЕНСКАЯ,Малое предприятие,2022,,-10.865,-8.356,,,-59.85238585650532,9562,False,success_bfo
7202254071,"ООО ""ИНТЕРСТРОЙ""",ТЮМЕНСКАЯ,Малое предприятие,2021,0.0,-5.826,-3.299,,,-59.85238585650532,9175,False,success_bfo
7202254071,"ООО ""ИНТЕРСТРОЙ""",ТЮМЕНСКАЯ,Малое предприятие,2023,,-2.928,,,,-59.85238585650532,8572,False,success_bfo
7202254071,"ООО ""ИНТЕРСТРОЙ""",ТЮМЕНСКАЯ,Малое предприятие,2024,,-14.214,,,,-59.85238585650532,8507,False,success_bfo
5074059248,"ООО ""ИНТЕРСТРОЙИНВЕСТ""",МОСКОВСКАЯ,Малое предприятие,2022,317.462,-0.975,-1.163,-0.30712337224612707,-0.36634305838179054,1015.4632587859423,8774,False,success_bfo
5074059248,"ООО ""ИНТЕРСТРОЙИНВЕСТ""",МОСКОВСКАЯ,Малое предприятие,2021,299.423,4.695,5.914,1.5680158170881995,1.975132170875317,1015.4632587859423,3522,True,success_bfo
5074059248,"ООО ""ИНТЕРСТРОЙИНВЕСТ""",МОСКОВСКАЯ,Малое предприятие,2023,352.064,-3.937,-4.909,-1.1182625886202509,-1.3943487547718596,1015.4632587859423,8684,False,success_bfo
5074059248,"ООО ""ИНТЕРСТРОЙИНВЕСТ""",МОСКОВСКАЯ,Малое предприятие,2025,247.723,52.371,,21.14095178889324,,1015.4632587859423,691,True,success_bfo
5501205181,"ООО ""ИНТЕРТЕХСТРОЙ""",ОМСКАЯ,Малое предприятие,2021,214.652,15.538,,7.238693326873265,,50.5213026129489,1608,True,success_bfo
5501205181,"ООО ""ИНТЕРТЕХСТРОЙ""",ОМСКАЯ,Малое предприятие,2023,225.342,21.629,,9.598299473688881,,50.5213026129489,1543,True,success_bfo
5501205181,"ООО ""ИНТЕРТЕХСТРОЙ""",ОМСКАЯ,Малое предприятие,2022,227.762,24.47,,10.743671025017342,,50.5213026129489,1286,True,success_bfo
5501205181,"ООО ""ИНТЕРТЕХСТРОЙ""",ОМСКАЯ,Малое предприятие,2024,266.793,21.285,,7.978095377314998,,50.5213026129489,1709,True,success_bfo
5501205181,"ООО ""ИНТЕРТЕХСТРОЙ""",ОМСКАЯ,Малое предприятие,2025,199.7,23.388,,11.71156735102654,,50.5213026129489,1367,True,success_bfo
7327064220,"ООО ""ИНТЕРТЕХСТРОЙ""",УЛЬЯНОВСКАЯ,Малое предприятие,2023,168.115,6.211,,3.694494839841775,,252.7420736932305,3259,True,success_bfo
7327064220,"ООО ""ИНТЕРТЕХСТРОЙ""",УЛЬЯНОВСКАЯ,Малое предприятие,2022,240.419,8.679,,3.6099476330905627,,252.7420736932305,2685,True,success_bfo
7327064220,"ООО ""ИНТЕРТЕХСТРОЙ""",УЛЬЯНОВСКАЯ,Малое предприятие,2024,296.521,19.46,,6.562772957058691,,252.7420736932305,1807,True,success_bfo
7327064220,"ООО ""ИНТЕРТЕХСТРОЙ""",УЛЬЯНОВСКАЯ,Малое предприятие,2025,322.917,32.932,,10.198286246930326,,252.7420736932305,1047,True,success_bfo
7327064220,"ООО ""ИНТЕРТЕХСТРОЙ""",УЛЬЯНОВСКАЯ,Малое предприятие,2021,202.154,9.336,,4.618261325524106,,252.7420736932305,2301,True,success_bfo
5501055377,"ООО ""ИНТЕРЬЕР - ПЛЮС""",ОМСКАЯ,Малое предприятие,2025,634.48,39.186,,6.176081200353045,,328.87681794287715,904,True,success_bfo
5501055377,"ООО ""ИНТЕРЬЕР - ПЛЮС""",ОМСКАЯ,Малое предприятие,2024,364.237,66.027,,18.127482930070258,,328.87681794287715,698,True,success_bfo
5501055377,"ООО ""ИНТЕРЬЕР - ПЛЮС""",ОМСКАЯ,Малое предприятие,2021,73.171,-17.121,,-23.39861420508125,,328.87681794287715,9533,False,success_bfo
5501055377,"ООО ""ИНТЕРЬЕР - ПЛЮС""",ОМСКАЯ,Малое предприятие,2023,214.062,2.222,,1.0380170231054555,,328.87681794287715,4749,True,success_bfo
5501055377,"ООО ""ИНТЕРЬЕР - ПЛЮС""",ОМСКАЯ,Малое предприятие,2022,121.432,17.35,,14.287831872982409,,328.87681794287715,1698,True,success_bfo
6452054411,"ООО ""ИНТЕРЬЕРСЕРВИС""",САРАТОВСКАЯ,Малое предприятие,2025,28.938,3.16,2.368,10.919897712350544,8.183011956596863,657.7937649880096,3554,True,success_bfo
6452054411,"ООО ""ИНТЕРЬЕРСЕРВИС""",САРАТОВСКАЯ,Малое предприятие,2021,21.378,0.417,0.521,1.950603424080831,2.4370848535878005,657.7937649880096,6916,True,success_bfo
6452054411,"ООО ""ИНТЕРЬЕРСЕРВИС""",САРАТОВСКАЯ,Малое предприятие,2023,8.014,0.533,0.666,6.650860993261793,8.310456700773646,657.7937649880096,6248,True,success_bfo
6452054411,"ООО ""ИНТЕРЬЕРСЕРВИС""",САРАТОВСКАЯ,Малое предприятие,2024,19.836,2.943,3.679,14.836660617059891,18.54708610606977,657.7937649880096,4255,True,success_bfo
6452054411,"ООО ""ИНТЕРЬЕРСЕРВИС""",САРАТОВСКАЯ,Малое предприятие,2022,18.147,0.506,0.633,2.788339670468948,3.4881798644404034,657.7937649880096,6670,True,success_bfo
7717770038,"ООО ""ИНТЕРЭКСПО""",МОСКВА,Малое предприятие,2022,175.626,3.087,,1.7577124116019267,,,4375,True,success_bfo
7717770038,"ООО ""ИНТЕРЭКСПО""",МОСКВА,Малое предприятие,2021,116.98,4.319,,3.692084116943067,,,3668,True,success_bfo
7717770038,"ООО ""ИНТЕРЭКСПО""",МОСКВА,Малое предприятие,2024,47.848,0.342,,0.7147634174887143,,,6136,True,success_bfo
7717770038,"ООО ""ИНТЕРЭКСПО""",МОСКВА,Малое предприятие,2023,331.297,2.85,,0.8602552996254117,,,4459,True,success_bfo
6163110219,"ООО ""ИЭС""",РОСТОВСКАЯ,Малое предприятие,2025,55.325,3.24,4.317,5.856303660189788,7.802982376863985,128.49083215796898,3523,True,success_bfo
6163110219,"ООО ""ИЭС""",РОСТОВСКАЯ,Малое предприятие,2023,0.0,0.002,0.002,,,128.49083215796898,7597,True,success_bfo
6163110219,"ООО ""ИЭС""",РОСТОВСКАЯ,Малое предприятие,2024,18.656,1.357,1.696,7.273799313893653,9.090909090909092,128.49083215796898,5096,True,success_bfo
6163110219,"ООО ""ИЭС""",РОСТОВСКАЯ,Малое предприятие,2021,15.117,1.418,1.799,9.380168022755837,11.900509360322815,128.49083215796898,5516,True,success_bfo
6163110219,"ООО ""ИЭС""",РОСТОВСКАЯ,Малое предприятие,2022,1.863,0.062,0.077,3.3279656468062266,4.13311862587225,128.49083215796898,7794,True,success_bfo
7811376230,"ООО ""ИНТЕХ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2024,545.012,3.13,12.428,0.5742992814837105,2.2803167636675887,-51.705604127848645,4164,True,success_bfo
7811376230,"ООО ""ИНТЕХ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2023,429.681,2.334,6.683,0.5431936715842683,1.5553398916870889,-51.705604127848645,4695,True,success_bfo
7811376230,"ООО ""ИНТЕХ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2021,858.76,13.954,18.925,1.6249010200754577,2.2037589081932087,-51.705604127848645,1728,True,success_bfo
7811376230,"ООО ""ИНТЕХ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2022,870.532,3.345,10.027,0.38424779330340525,1.1518244016302674,-51.705604127848645,4227,True,success_bfo
7811376230,"ООО ""ИНТЕХ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2025,778.134,6.739,26.403,0.8660462079796025,3.393117380811017,-51.705604127848645,2659,True,success_bfo
7723903945,"ООО ""ИНТЕХГАЗ""",МОСКВА,Малое предприятие,2021,79.718,0.443,,0.5557088737800747,,1115.8013544018058,6860,True,success_bfo
7723903945,"ООО ""ИНТЕХГАЗ""",МОСКВА,Малое предприятие,2025,234.486,5.386,,2.296938836433732,,1115.8013544018058,2923,True,success_bfo
7723903945,"ООО ""ИНТЕХГАЗ""",МОСКВА,Малое предприятие,2023,57.523,0.978,,1.7001894894216225,,1115.8013544018058,5693,True,success_bfo
7723903945,"ООО ""ИНТЕХГАЗ""",МОСКВА,Малое предприятие,2022,83.376,2.627,,3.1507867971598538,,1115.8013544018058,4634,True,success_bfo
7723903945,"ООО ""ИНТЕХГАЗ""",МОСКВА,Малое предприятие,2024,62.025,0.961,,1.5493752519145505,,1115.8013544018058,5416,True,success_bfo
6449024784,"ООО ""ИНТЕХГАЗ""",САРАТОВСКАЯ,Малое предприятие,2025,373.949,-227.953,-219.977,-60.95831249715871,-58.82540132477958,-20326.530612244896,8430,False,success_bfo
6449024784,"ООО ""ИНТЕХГАЗ""",САРАТОВСКАЯ,Малое предприятие,2022,689.081,7.97,13.006,1.1566129381016164,1.8874413893286857,-20326.530612244896,2816,True,success_bfo
6449024784,"ООО ""ИНТЕХГАЗ""",САРАТОВСКАЯ,Малое предприятие,2021,360.712,1.127,3.432,0.3124376233671184,0.9514515735545255,-20326.530612244896,5824,True,success_bfo
6449024784,"ООО ""ИНТЕХГАЗ""",САРАТОВСКАЯ,Малое предприятие,2024,405.209,3.2,5.551,0.7897159243748288,1.3699103425639607,-20326.530612244896,4129,True,success_bfo
6449024784,"ООО ""ИНТЕХГАЗ""",САРАТОВСКАЯ,Малое предприятие,2023,651.369,14.873,18.388,2.283344770782767,2.822977452104721,-20326.530612244896,2000,True,success_bfo
7703579000,"ООО ""ИНТЕХНИКА""",МОСКВА,Малое предприятие,2021,221.878,4.171,,1.8798619060925374,,-99.3766482857828,3729,True,success_bfo
7703579000,"ООО ""ИНТЕХНИКА""",МОСКВА,Малое предприятие,2025,305.611,0.026,,0.008507547175985158,,-99.3766482857828,5969,True,success_bfo
7703579000,"ООО ""ИНТЕХНИКА""",МОСКВА,Малое предприятие,2022,170.615,1.545,,0.9055475778800223,,-99.3766482857828,5412,True,success_bfo
7703579000,"ООО ""ИНТЕХНИКА""",МОСКВА,Малое предприятие,2024,359.451,4.397,,1.2232543517753465,,-99.3766482857828,3704,True,success_bfo
7703579000,"ООО ""ИНТЕХНИКА""",МОСКВА,Малое предприятие,2023,328.446,3.654,,1.1125116457499864,,-99.3766482857828,4084,True,success_bfo
7816599374,"ООО ""ИНТЕХПРОМ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2023,133.734,11.702,10.716,8.750205632075613,8.012921171878505,-9.9995715693415,2338,True,success_bfo
7816599374,"ООО ""ИНТЕХПРОМ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2024,169.718,24.586,23.713,14.4863832946417,13.972000612781201,-9.9995715693415,1551,True,success_bfo
7816599374,"ООО ""ИНТЕХПРОМ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2022,177.466,28.986,32.38,16.333269471335356,18.245748481399254,-9.9995715693415,1108,True,success_bfo
7816599374,"ООО ""ИНТЕХПРОМ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2025,161.404,21.007,16.982,13.015166910361579,10.521424500012392,-9.9995715693415,1453,True,success_bfo
7816599374,"ООО ""ИНТЕХПРОМ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2021,167.528,23.341,28.944,13.932596342104006,17.277111885774318,-9.9995715693415,1149,True,success_bfo
6685107296,"ООО ""ИНТЕХСИСТЕМС""",СВЕРДЛОВСКАЯ,Малое предприятие,2025,0.0,-0.999,,,,-103.26652061602852,6911,False,success_bfo
6685107296,"ООО ""ИНТЕХСИСТЕМС""",СВЕРДЛОВСКАЯ,Малое предприятие,2022,70.13,43.505,,62.03479252816199,,-103.26652061602852,775,True,success_bfo
6685107296,"ООО ""ИНТЕХСИСТЕМС""",СВЕРДЛОВСКАЯ,Малое предприятие,2021,51.719,30.583,,59.133007212049726,,-103.26652061602852,889,True,success_bfo
6685107296,"ООО ""ИНТЕХСИСТЕМС""",СВЕРДЛОВСКАЯ,Малое предприятие,2024,9.262,-3.194,,-34.4849924422371,,-103.26652061602852,8008,False,success_bfo
6685107296,"ООО ""ИНТЕХСИСТЕМС""",СВЕРДЛОВСКАЯ,Малое предприятие,2023,52.339,18.659,,35.65027990599744,,-103.26652061602852,1717,True,success_bfo
0275914312,"ООО ""ИНТЕХСТРОЙ""",БАШКОРТОСТАН,Малое предприятие,2025,167.225,0.727,0.97,0.43474360891015096,0.5800568096875468,278.64583333333337,4847,True,success_bfo
